,employee_id,company_id,dept,seniority,salary,join_date,quit_date
21351,753892.0,1,customer_service,19,145000.0,2011-12-05,2012-11-02
21352,315066.0,1,customer_service,25,129000.0,2012-11-26,2015-01-23
21353,424504.0,4,data_science,10,168000.0,2011-10-03,2012-07-13
21354,372278.0,1,marketing,5,137000.0,2011-12-12,2015-03-13
21355,750288.0,1,marketing,7,135000.0,2014-02-18,
21356,563587.0,2,marketing,14,155000.0,2015-06-01,
21357,554675.0,9,customer_service,29,96000.0,2015-11-30,
21358,228392.0,8,engineer,15,202000.0,2014-02-18,
21359,183341.0,5,design,27,161000.0,2013-02-19,
21360,293352.0,3,engineer,23,274000.0,2015-06-22,
21361,269932.0,3,engineer,16,237000.0,2015-04-13,
21362,757008.0,1,customer_service,21,93000.0,2013-08-13,2014-08-15
21363,358450.0,1,data_science,23,325000.0,2012-11-12,2013-10-18
21364,318006.0,5,sales,13,116000.0,2014-09-08,2015-08-07
21365,703727.0,2,sales,16,152000.0,2012-02-06,2013-12-13
21366,102701.0,1,marketing,24,178000.0,2012-08-20,2013-07-12
21367,168446.0,1,customer_service,14,84000.0,2012-09-18,2015-07-06
21368,315602.0,6,customer_service,26,104000.0,2015-08-04,
21369,420181.0,2,design,3,54000.0,2011-08-22,2014-12-26
21370,882513.0,4,design,26,186000.0,2012-08-20,2014-02-27
21371,988157.0,2,data_science,20,285000.0,2015-10-01,
21372,55331.0,1,sales,6,153000.0,2014-10-27,2015-10-16
21373,934906.0,2,data_science,5,175000.0,2012-06-04,2013-05-10
21374,609150.0,1,engineer,9,189000.0,2013-11-25,2014-12-19
21375,511089.0,1,customer_service,16,131000.0,2014-03-03,2015-02-27
21376,830712.0,10,customer_service,10,68000.0,2014-03-31,2015-04-10
21377,504383.0,6,customer_service,23,104000.0,2013-12-09,2014-10-24
21378,763032.0,1,engineer,26,312000.0,2015-04-29,
21379,316743.0,2,sales,20,229000.0,2015-07-01,
21380,616710.0,1,customer_service,7,70000.0,2011-05-23,2015-06-12
21381,582318.0,7,customer_service,11,65000.0,2013-03-25,2014-04-21
21382,472867.0,8,customer_service,9,62000.0,2015-10-12,
21383,711697.0,3,customer_service,29,90000.0,2014-10-06,2015-09-25
21384,464190.0,1,engineer,19,285000.0,2014-07-29,
21385,384914.0,1,data_science,25,263000.0,2011-10-24,2013-10-18
21386,952501.0,9,customer_service,2,22000.0,2011-10-31,2015-07-10
21387,393313.0,2,engineer,11,223000.0,2011-10-10,2015-04-17
21388,798113.0,4,customer_service,12,58000.0,2012-04-25,2013-05-24
21389,854434.0,2,data_science,16,277000.0,2015-02-23,
21390,172798.0,2,customer_service,23,106000.0,2012-01-09,2013-12-27
21391,886730.0,2,data_science,27,286000.0,2015-09-29,
21392,714935.0,5,engineer,24,250000.0,2014-07-16,
21393,135919.0,1,engineer,12,194000.0,2014-06-10,
21394,683913.0,7,sales,25,164000.0,2014-02-03,
21395,158152.0,10,customer_service,4,24000.0,2011-02-14,2013-02-15
21396,699281.0,2,data_science,25,285000.0,2012-03-05,2015-05-08
21397,946301.0,1,customer_service,25,123000.0,2011-09-06,2012-07-13
21398,759818.0,1,sales,3,53000.0,2011-12-27,2013-10-25
21399,69416.0,4,data_science,10,133000.0,2012-04-09,2013-03-15
21400,762661.0,5,customer_service,3,24000.0,2012-09-10,
21401,771820.0,1,sales,26,195000.0,2014-05-05,
21402,944109.0,1,engineer,3,79000.0,2012-05-29,2014-04-21
21403,181284.0,4,customer_service,8,68000.0,2015-10-05,
21404,170674.0,2,customer_service,3,26000.0,2011-04-18,2012-05-31
21405,153543.0,4,customer_service,5,65000.0,2012-10-22,2014-12-26
21406,567731.0,9,customer_service,18,93000.0,2011-04-04,2012-10-05
21407,920481.0,2,marketing,1,44000.0,2015-05-26,
21408,96203.0,4,marketing,28,171000.0,2012-10-22,2015-11-20
21409,776017.0,9,design,27,160000.0,2011-07-05,2012-05-11
21410,849189.0,2,marketing,18,183000.0,2011-10-10,2015-08-07
21411,755535.0,4,sales,1,42000.0,2015-05-26,
21412,179323.0,1,design,5,111000.0,2012-12-24,2015-03-06
21413,301058.0,6,sales,20,181000.0,2014-02-18,
21414,151675.0,1,customer_service,29,118000.0,2011-09-19,2013-12-27
21415,858920.0,1,engineer,5,170000.0,2014-07-14,
21416,102844.0,1,engineer,28,272000.0,2015-02-09,
21417,225853.0,2,sales,1,51000.0,2014-04-22,2015-05-21
21418,359298.0,1,engineer,25,252000.0,2015-01-12,
21419,938170.0,2,sales,6,146000.0,2012-02-06,2014-01-17
21420,267656.0,4,marketing,10,107000.0,2011-09-12,2013-10-25
21421,70217.0,3,customer_service,14,62000.0,2013-04-30,2014-06-12
21422,411211.0,4,customer_service,24,106000.0,2011-02-28,2012-04-20
21423,646941.0,3,customer_service,28,101000.0,2015-08-10,
21424,924674.0,4,marketing,12,100000.0,2012-03-05,2015-09-11
21425,209222.0,6,data_science,16,239000.0,2012-01-09,2013-02-08
21426,519005.0,3,customer_service,12,58000.0,2012-10-22,
21427,85733.0,1,marketing,10,133000.0,2014-02-24,2015-01-23
21428,145472.0,1,engineer,26,254000.0,2012-08-06,2013-08-30
21429,152538.0,4,data_science,22,245000.0,2015-09-08,
21430,783108.0,9,engineer,17,272000.0,2015-11-16,
21431,289099.0,2,customer_service,24,122000.0,2015-02-02,
21432,632223.0,2,engineer,11,200000.0,2014-01-13,
21433,308148.0,9,sales,28,196000.0,2014-02-03,
21434,516562.0,3,design,20,183000.0,2011-05-23,2013-07-19
21435,439547.0,2,customer_service,7,68000.0,2013-12-24,2014-12-05
21436,644789.0,1,sales,23,182000.0,2011-09-06,2015-05-29
21437,45753.0,1,customer_service,28,124000.0,2015-09-08,
21438,509031.0,1,engineer,2,66000.0,2014-12-31,
21439,945136.0,10,customer_service,2,24000.0,2014-04-14,2015-04-24
21440,925433.0,4,sales,4,37000.0,2015-02-23,2015-11-06
21441,315771.0,9,customer_service,13,61000.0,2012-05-29,2013-04-26
21442,596381.0,1,customer_service,5,84000.0,2012-10-22,2015-03-13
21443,679553.0,2,customer_service,14,74000.0,2013-11-25,2015-01-16
21444,589403.0,2,customer_service,2,34000.0,2015-09-16,
21445,545663.0,1,customer_service,25,129000.0,2012-04-30,2013-05-17
21446,926013.0,1,engineer,7,172000.0,2012-01-09,2012-12-14
21447,512212.0,1,engineer,23,273000.0,2013-12-02,2015-09-18
21448,871272.0,2,customer_service,12,82000.0,2015-08-24,
21449,921137.0,10,marketing,8,95000.0,2012-10-01,
21450,885341.0,2,engineer,22,322000.0,2015-04-20,
21451,311572.0,5,customer_service,29,85000.0,2014-11-04,
21452,90270.0,2,data_science,5,191000.0,2011-06-01,2012-06-29
21453,596252.0,7,customer_service,20,88000.0,2011-10-24,2013-11-08
21454,935510.0,1,customer_service,23,102000.0,2011-10-31,2012-08-31
21455,585624.0,3,marketing,7,117000.0,2013-09-16,2014-08-22
21456,87622.0,8,engineer,22,227000.0,2012-06-11,
21457,708199.0,7,customer_service,26,99000.0,2012-12-03,2015-06-26
21458,676957.0,1,engineer,8,211000.0,2014-07-01,
21459,708826.0,1,engineer,26,275000.0,2014-03-24,
21460,526969.0,2,marketing,1,51000.0,2015-11-10,
21461,711259.0,1,data_science,18,285000.0,2013-12-02,
21462,305061.0,1,customer_service,4,32000.0,2015-04-13,
21463,971976.0,5,data_science,4,63000.0,2015-01-07,
21464,572050.0,6,customer_service,29,98000.0,2014-03-10,
21465,869590.0,3,data_science,27,250000.0,2014-02-04,
21466,603705.0,1,customer_service,18,95000.0,2012-02-27,2013-04-05
21467,169350.0,1,customer_service,1,24000.0,2015-01-12,
21468,377607.0,3,customer_service,3,24000.0,2013-02-28,2015-06-05
21469,511795.0,3,engineer,15,171000.0,2011-04-18,2013-05-03
21470,421698.0,2,customer_service,28,135000.0,2014-11-24,2015-10-06
21471,950032.0,1,engineer,11,202000.0,2011-01-24,2014-12-19
21472,531823.0,1,data_science,3,78000.0,2011-09-26,2014-07-07
21473,601437.0,5,design,21,177000.0,2015-04-20,
21474,56506.0,2,customer_service,9,67000.0,2011-11-21,
21475,586288.0,1,design,9,117000.0,2014-03-13,
21476,482697.0,1,sales,5,133000.0,2014-12-29,2015-12-04
21477,90613.0,1,customer_service,28,146000.0,2014-03-31,2015-04-10
21478,840006.0,5,sales,14,92000.0,2012-11-12,
21479,90945.0,9,customer_service,24,96000.0,2011-01-24,2013-04-05
21480,676987.0,4,customer_service,11,59000.0,2013-10-14,2014-10-03
21481,93787.0,4,customer_service,12,68000.0,2012-06-20,2014-10-10
21482,307738.0,7,engineer,4,57000.0,2013-02-19,2014-03-21
21483,930607.0,1,engineer,10,178000.0,2013-03-11,2014-02-21
21484,879118.0,2,engineer,12,201000.0,2014-01-06,
21485,133178.0,3,sales,5,105000.0,2014-05-12,
21486,710160.0,3,customer_service,14,60000.0,2013-09-16,2015-05-22
21487,473030.0,9,sales,26,148000.0,2013-03-25,2013-12-13
21488,707400.0,2,customer_service,8,82000.0,2014-01-27,
21489,773778.0,1,data_science,10,173000.0,2013-06-03,
21490,268052.0,1,engineer,20,262000.0,2011-11-14,2013-11-22
21491,224381.0,7,marketing,6,93000.0,2011-10-10,2012-10-08
21492,603333.0,1,marketing,14,110000.0,2013-03-20,2014-12-26
21493,209131.0,1,marketing,8,122000.0,2014-01-13,2014-12-05
21494,595968.0,2,design,26,201000.0,2015-07-06,
21495,51104.0,2,customer_service,23,113000.0,2011-11-21,2015-09-11
21496,21608.0,10,customer_service,8,72000.0,2011-08-22,2013-07-25
21497,797770.0,5,design,27,167000.0,2011-09-06,2012-07-20
21498,663745.0,4,customer_service,16,97000.0,2012-08-06,2014-08-08
21499,328123.0,2,marketing,14,125000.0,2011-12-05,2014-01-03
21500,8727.0,5,sales,29,185000.0,2012-12-31,
21501,19501.0,3,marketing,1,42000.0,2014-08-04,
21502,594933.0,7,marketing,4,44000.0,2013-02-11,2015-01-16
21503,185879.0,3,customer_service,15,93000.0,2013-09-09,2014-08-22
21504,975981.0,4,customer_service,17,93000.0,2014-02-10,
21505,624679.0,2,data_science,8,206000.0,2014-04-08,
21506,799282.0,9,sales,19,156000.0,2014-03-10,2015-02-13
21507,335201.0,1,design,26,195000.0,2012-07-02,2013-08-09
21508,536252.0,7,sales,15,148000.0,2012-07-16,2013-04-12
21509,184876.0,6,sales,12,111000.0,2015-09-08,
21510,675708.0,1,marketing,23,180000.0,2012-12-31,
21511,14998.0,1,sales,14,122000.0,2013-05-14,2014-06-06
21512,1945.0,1,design,3,47000.0,2011-08-29,2015-09-25
21513,601673.0,1,engineer,16,307000.0,2012-04-30,
21514,167102.0,1,sales,1,48000.0,2013-07-15,2015-05-08
21515,638234.0,4,customer_service,19,91000.0,2013-07-22,2014-10-17
21516,590182.0,2,engineer,9,187000.0,2014-01-21,
21517,536469.0,8,data_science,12,172000.0,2012-06-11,2014-04-11
21518,175436.0,3,sales,6,123000.0,2014-09-30,
21519,898169.0,4,sales,25,164000.0,2014-03-03,2015-01-16
21520,920553.0,3,customer_service,18,91000.0,2011-02-14,2013-03-08
21521,714738.0,9,customer_service,20,101000.0,2011-02-22,2015-08-28
21522,1849.0,8,engineer,22,272000.0,2013-05-28,2014-04-21
21523,26160.0,1,design,22,215000.0,2014-02-26,2015-05-29
21524,755054.0,1,sales,2,47000.0,2013-10-28,
21525,608973.0,2,marketing,19,188000.0,2015-08-10,
21526,90811.0,2,customer_service,24,113000.0,2012-12-03,2013-12-20
21527,410589.0,1,engineer,14,208000.0,2011-02-08,2011-12-09
21528,282468.0,3,customer_service,7,67000.0,2014-03-03,2015-02-27
21529,300391.0,8,marketing,11,92000.0,2015-07-20,
21530,326571.0,8,customer_service,7,60000.0,2014-11-17,2015-11-20
21531,609538.0,1,data_science,7,203000.0,2012-05-07,2013-01-25
21532,942602.0,1,customer_service,24,103000.0,2012-06-04,2014-01-10
21533,195767.0,4,customer_service,25,109000.0,2012-05-29,2013-04-12
21534,699873.0,1,customer_service,27,114000.0,2015-01-26,
21535,988951.0,2,design,20,194000.0,2014-02-10,
21536,501943.0,3,customer_service,20,83000.0,2011-04-25,2014-09-05
21537,109983.0,1,customer_service,29,137000.0,2014-10-27,2015-08-14
21538,50607.0,1,sales,3,45000.0,2011-03-21,2012-04-27
21539,402741.0,1,design,9,121000.0,2014-02-10,
21540,707910.0,1,customer_service,29,98000.0,2014-09-29,
21541,791321.0,1,engineer,1,70000.0,2014-09-17,2015-08-28
21542,777042.0,2,customer_service,6,64000.0,2011-06-20,2013-04-26
21543,299991.0,1,customer_service,10,80000.0,2013-09-23,
21544,964147.0,1,customer_service,3,31000.0,2012-06-18,2015-04-06
21545,935092.0,1,sales,27,193000.0,2014-07-28,2015-10-16
21546,975725.0,5,marketing,18,162000.0,2014-02-24,
21547,199280.0,10,customer_service,27,106000.0,2011-07-18,2012-05-18
21548,812677.0,1,customer_service,29,119000.0,2012-05-21,2013-07-19
21549,340058.0,1,customer_service,4,32000.0,2015-11-23,
21550,487780.0,7,customer_service,12,65000.0,2014-01-06,2015-01-06
21551,997980.0,10,engineer,6,146000.0,2015-09-14,
21552,943758.0,4,marketing,6,102000.0,2015-02-24,
21553,178376.0,1,marketing,16,206000.0,2012-05-14,2013-05-03
21554,444079.0,6,customer_service,4,22000.0,2014-03-24,
21555,164195.0,5,customer_service,24,95000.0,2012-10-15,2013-11-29
21556,477256.0,1,customer_service,11,66000.0,2013-03-11,2014-02-28
21557,422109.0,9,marketing,22,180000.0,2012-03-19,2013-03-08
21558,152209.0,6,marketing,13,92000.0,2014-03-20,2015-04-10
21559,720711.0,2,customer_service,27,133000.0,2013-10-21,
21560,304943.0,5,engineer,8,145000.0,2012-07-23,2014-10-31
21561,385340.0,6,design,11,108000.0,2014-05-06,
21562,577250.0,4,engineer,28,157000.0,2011-02-07,2012-03-23
21563,65647.0,1,data_science,7,205000.0,2015-10-19,
21564,302472.0,1,customer_service,3,32000.0,2012-08-20,
21565,723215.0,7,design,1,42000.0,2015-03-31,
21566,658366.0,1,customer_service,14,91000.0,2012-12-18,2014-08-26
21567,723156.0,1,customer_service,6,80000.0,2011-07-21,2013-06-14
21568,220032.0,1,sales,28,192000.0,2013-10-07,2014-08-29
21569,213544.0,2,marketing,17,213000.0,2012-06-25,
21570,652229.0,1,engineer,10,216000.0,2014-09-16,2015-09-18
21571,91364.0,1,customer_service,21,94000.0,2013-12-16,2014-12-19
21572,398938.0,3,marketing,24,151000.0,2015-05-11,
21573,383506.0,1,data_science,14,180000.0,2011-07-18,2013-06-21
21574,758617.0,3,customer_service,7,57000.0,2011-03-14,2012-03-09
21575,891299.0,6,sales,10,119000.0,2015-03-02,
21576,566754.0,1,customer_service,2,33000.0,2012-01-17,
21577,914707.0,2,marketing,20,196000.0,2014-12-15,
21578,99189.0,8,engineer,7,164000.0,2015-11-30,
21579,181068.0,3,data_science,4,54000.0,2014-02-18,2015-02-06
21580,65448.0,3,data_science,20,177000.0,2012-07-16,2015-08-07
21581,877801.0,4,engineer,6,136000.0,2011-02-07,2012-03-23
21582,809176.0,4,customer_service,5,56000.0,2014-04-07,
21583,434775.0,8,sales,27,129000.0,2014-07-15,2015-05-29
21584,737387.0,1,engineer,2,70000.0,2011-07-25,2015-11-20
21585,36531.0,1,marketing,12,116000.0,2014-04-09,2015-04-10
21586,924335.0,8,sales,13,104000.0,2014-05-12,
21587,816818.0,11,customer_service,10,51000.0,2013-03-04,
21588,602630.0,1,customer_service,26,111000.0,2013-03-25,
21589,221654.0,9,sales,5,104000.0,2012-01-17,2012-12-14
21590,257549.0,1,customer_service,2,30000.0,2015-08-17,
21591,507575.0,6,customer_service,21,85000.0,2014-10-27,
21592,195838.0,1,marketing,28,169000.0,2015-04-20,
21593,178768.0,10,sales,12,102000.0,2011-10-17,2014-06-06
21594,365418.0,7,customer_service,12,59000.0,2012-03-26,2015-02-20
21595,415615.0,2,customer_service,13,56000.0,2012-02-27,2015-04-17
21596,501409.0,1,marketing,6,120000.0,2013-12-10,2014-10-10
21597,395802.0,9,engineer,21,266000.0,2012-07-30,2014-10-10
21598,324098.0,3,engineer,21,218000.0,2012-12-24,
21599,248534.0,1,data_science,10,163000.0,2014-09-02,2015-08-28
21600,616939.0,1,sales,24,206000.0,2011-09-12,2012-08-24
21601,492994.0,2,sales,24,219000.0,2013-04-30,2014-04-11
21602,468970.0,9,engineer,7,147000.0,2012-04-23,2014-03-28
21603,491532.0,1,marketing,4,45000.0,2011-09-26,2014-02-14
21604,381302.0,2,design,14,127000.0,2014-10-27,2015-11-13
21605,59648.0,5,customer_service,1,23000.0,2011-07-27,
21606,857982.0,1,customer_service,1,27000.0,2014-02-12,
21607,845991.0,5,engineer,25,245000.0,2015-06-22,
21608,971600.0,1,design,27,208000.0,2015-05-26,
21609,376421.0,4,customer_service,3,18000.0,2012-08-13,2013-08-16
21610,347987.0,1,customer_service,6,72000.0,2015-06-29,
21611,126183.0,1,engineer,12,221000.0,2012-04-25,2013-04-12
21612,433998.0,4,data_science,26,238000.0,2012-12-31,2013-12-19
21613,12491.0,4,customer_service,15,99000.0,2011-01-24,2013-02-01
21614,247651.0,1,customer_service,21,108000.0,2012-11-26,2013-12-27
21615,103619.0,9,engineer,24,219000.0,2015-09-08,
21616,760136.0,1,customer_service,25,104000.0,2011-06-08,2013-06-07
21617,84635.0,2,sales,3,51000.0,2012-03-27,2014-03-28
21618,534722.0,2,engineer,17,269000.0,2014-12-15,2015-12-04
21619,608318.0,1,data_science,9,214000.0,2015-10-12,
21620,220479.0,4,engineer,15,269000.0,2014-02-03,
21621,461651.0,1,customer_service,5,73000.0,2014-06-02,
21622,753055.0,1,customer_service,15,108000.0,2014-05-12,
21623,253402.0,1,engineer,6,208000.0,2011-08-01,2012-09-19
21624,565921.0,1,customer_service,9,61000.0,2015-03-03,
21625,433797.0,1,customer_service,6,67000.0,2013-02-04,2014-12-17
21626,397986.0,1,engineer,3,75000.0,2012-09-17,
21627,541438.0,10,customer_service,13,62000.0,2013-04-29,
21628,995555.0,9,sales,17,145000.0,2012-01-03,2015-06-05
21629,98907.0,1,customer_service,10,89000.0,2013-04-23,
21630,512266.0,2,marketing,16,155000.0,2014-11-03,2015-08-28
21631,201765.0,10,sales,17,160000.0,2014-02-10,2015-02-27
21632,922978.0,1,engineer,29,325000.0,2012-08-27,
21633,403209.0,1,data_science,9,202000.0,2012-04-19,2015-04-06
21634,251358.0,4,customer_service,6,55000.0,2013-06-03,2014-05-02
21635,856596.0,1,customer_service,26,113000.0,2013-04-22,2015-03-06
21636,245361.0,3,customer_service,19,99000.0,2015-06-08,
21637,775992.0,5,customer_service,8,61000.0,2014-07-14,2015-07-31
21638,676893.0,4,marketing,7,100000.0,2015-10-07,
21639,111591.0,1,customer_service,12,86000.0,2012-07-09,
21640,285827.0,2,sales,14,135000.0,2013-03-12,2014-01-17
21641,561553.0,2,design,26,211000.0,2012-10-29,
21642,849233.0,2,engineer,5,193000.0,2013-11-18,2014-10-31
21643,627416.0,7,engineer,28,249000.0,2012-07-06,
21644,661253.0,5,customer_service,16,86000.0,2014-05-27,
21645,817258.0,2,sales,5,126000.0,2014-05-27,2015-05-15
21646,847740.0,3,marketing,14,102000.0,2013-05-06,
21647,157698.0,4,customer_service,26,96000.0,2012-03-05,2014-02-14
21648,217542.0,5,customer_service,27,92000.0,2013-06-24,2015-09-25
21649,468357.0,5,sales,7,101000.0,2015-07-20,
21650,52541.0,1,sales,15,200000.0,2013-04-15,2014-01-31
21651,131044.0,3,customer_service,18,95000.0,2014-12-17,
21652,511241.0,1,customer_service,19,129000.0,2012-09-17,
21653,403353.0,1,marketing,20,217000.0,2012-02-06,
21654,82740.0,10,sales,4,37000.0,2015-09-21,
21655,797821.0,1,sales,14,137000.0,2011-02-22,2015-01-21
21656,614867.0,1,data_science,3,86000.0,2013-01-24,
21657,336283.0,5,sales,24,175000.0,2015-05-27,
21658,754495.0,2,customer_service,9,80000.0,2012-12-03,2014-01-03
21659,508748.0,2,marketing,11,125000.0,2011-11-07,2012-11-30
21660,336113.0,9,marketing,4,45000.0,2015-02-02,2015-11-27
21661,494654.0,9,marketing,21,131000.0,2012-07-09,2015-02-27
21662,653504.0,3,engineer,13,149000.0,2012-03-19,2013-03-22
21663,597819.0,9,marketing,13,119000.0,2011-04-04,2012-04-20
21664,989675.0,3,engineer,17,242000.0,2012-08-01,2013-08-16
21665,310674.0,4,data_science,20,193000.0,2011-10-10,2012-10-26
21666,203133.0,1,marketing,6,130000.0,2012-11-19,
21667,156615.0,1,customer_service,21,136000.0,2012-10-29,2014-10-17
21668,139424.0,1,marketing,25,209000.0,2014-08-25,
21669,93854.0,2,customer_service,2,30000.0,2011-01-25,2013-02-08
21670,92219.0,1,design,28,191000.0,2013-11-11,
21671,597336.0,1,sales,16,214000.0,2012-10-08,2013-08-30
21672,530577.0,3,customer_service,2,28000.0,2012-09-17,2014-10-31
21673,181899.0,1,data_science,22,293000.0,2013-12-16,
21674,463162.0,1,customer_service,7,78000.0,2012-11-06,2013-12-06
21675,32932.0,9,customer_service,11,65000.0,2013-01-07,2014-10-03
21676,916993.0,2,customer_service,29,132000.0,2012-07-02,2013-07-05
21677,974055.0,10,sales,18,165000.0,2014-11-28,
21678,889040.0,1,sales,23,199000.0,2013-05-28,2014-05-16
21679,229594.0,1,engineer,12,194000.0,2011-09-19,
21680,946619.0,1,data_science,25,304000.0,2012-04-02,
21681,248965.0,7,data_science,21,276000.0,2014-08-25,
21682,407524.0,1,customer_service,14,69000.0,2013-09-18,2014-08-15
21683,557145.0,1,sales,10,109000.0,2013-04-08,2014-05-09
21684,764041.0,1,marketing,11,132000.0,2013-09-23,
21685,877830.0,5,marketing,19,157000.0,2015-03-17,
21686,287102.0,1,customer_service,19,114000.0,2014-10-06,2015-10-02
21687,774184.0,5,customer_service,13,62000.0,2013-02-11,2014-04-04
21688,565771.0,1,customer_service,21,120000.0,2012-10-15,2013-11-29
21689,625865.0,10,engineer,25,251000.0,2015-11-02,
21690,684469.0,3,marketing,3,43000.0,2014-04-29,2015-06-26
21691,719965.0,1,design,25,193000.0,2015-01-06,
21692,41514.0,2,sales,14,120000.0,2015-08-17,
21693,856698.0,4,customer_service,18,101000.0,2012-01-09,2015-09-17
21694,184623.0,2,data_science,11,169000.0,2013-06-24,2014-06-20
21695,167658.0,4,customer_service,16,92000.0,2012-12-03,2013-09-20
21696,734307.0,1,sales,24,184000.0,2013-07-08,
21697,563731.0,1,data_science,25,311000.0,2013-01-07,
21698,445722.0,4,sales,18,173000.0,2013-03-04,2014-03-07
21699,19693.0,7,customer_service,29,89000.0,2014-03-03,
21700,695351.0,1,customer_service,13,79000.0,2014-10-22,
21701,296436.0,3,engineer,12,154000.0,2012-11-14,2013-11-29
21702,963940.0,1,sales,2,41000.0,2014-09-22,
21703,735112.0,1,data_science,11,214000.0,2011-06-06,2013-04-19
21704,36272.0,10,engineer,8,170000.0,2014-02-05,
21705,985109.0,6,marketing,6,111000.0,2013-03-13,2014-01-30
21706,617907.0,5,data_science,20,226000.0,2014-06-02,
21707,216324.0,2,customer_service,23,126000.0,2013-09-03,
21708,579780.0,2,data_science,23,297000.0,2015-09-21,
21709,359904.0,1,data_science,3,85000.0,2013-04-08,2014-05-09
21710,936701.0,1,customer_service,20,103000.0,2012-05-01,2015-07-17
21711,449067.0,1,engineer,13,169000.0,2015-05-26,
21712,256108.0,6,marketing,20,172000.0,2012-10-08,2013-11-15
21713,152157.0,5,marketing,3,45000.0,2011-07-20,2012-06-29
21714,466265.0,1,customer_service,5,85000.0,2013-04-08,2015-01-02
21715,418598.0,6,engineer,17,252000.0,2014-01-21,
21716,651351.0,2,marketing,22,205000.0,2013-11-11,2014-12-05
21717,261063.0,4,sales,12,98000.0,2015-03-02,
21718,221589.0,1,data_science,10,208000.0,2013-06-20,2014-05-30
21719,955062.0,3,customer_service,2,23000.0,2014-06-30,2015-09-25
21720,929229.0,1,customer_service,20,155000.0,2013-08-07,2014-06-13
21721,183502.0,1,data_science,27,329000.0,2011-03-14,2012-04-27
21722,81826.0,5,marketing,19,144000.0,2012-07-02,2013-08-02
21723,290266.0,10,engineer,12,173000.0,2011-02-28,2012-04-09
21724,325955.0,1,data_science,20,288000.0,2013-11-14,
21725,498682.0,4,marketing,2,42000.0,2012-08-06,2013-07-26
21726,15681.0,1,engineer,13,225000.0,2012-01-17,2013-03-01
21727,563395.0,3,marketing,18,158000.0,2011-12-27,2013-06-07
21728,267683.0,2,customer_service,13,92000.0,2011-04-21,2015-04-10
21729,167510.0,2,engineer,19,321000.0,2015-06-08,
21730,2925.0,8,customer_service,3,23000.0,2013-11-11,2014-11-14
21731,200540.0,6,engineer,15,258000.0,2012-12-10,2014-12-05
21732,635002.0,1,sales,27,174000.0,2011-08-29,2013-06-07
21733,69169.0,2,customer_service,7,81000.0,2013-06-24,2015-02-20
21734,570037.0,2,design,24,196000.0,2014-08-18,
21735,244426.0,5,data_science,8,193000.0,2014-10-01,
21736,630653.0,3,marketing,27,179000.0,2013-12-16,2015-10-16
21737,855236.0,2,engineer,19,309000.0,2012-01-17,
21738,283930.0,4,customer_service,23,78000.0,2014-02-18,
21739,513881.0,2,customer_service,1,28000.0,2012-04-16,2013-04-12
21740,721608.0,4,marketing,16,159000.0,2011-09-19,2014-01-31
21741,232207.0,8,engineer,11,152000.0,2013-03-25,2014-10-17
21742,320533.0,2,customer_service,5,71000.0,2015-09-08,
21743,571072.0,9,data_science,2,55000.0,2013-02-11,2014-02-07
21744,525265.0,1,customer_service,5,72000.0,2012-12-31,2014-02-07
21745,541025.0,1,customer_service,11,90000.0,2013-10-21,2014-10-10
21746,165547.0,4,engineer,18,284000.0,2014-07-21,
21747,952687.0,7,engineer,5,154000.0,2011-06-06,2012-04-20
21748,153852.0,8,customer_service,20,105000.0,2011-03-07,2014-09-19
21749,213499.0,2,customer_service,1,29000.0,2013-10-14,
21750,416552.0,1,customer_service,19,134000.0,2011-11-23,2015-02-20
21751,743079.0,5,customer_service,25,99000.0,2012-02-21,2013-03-01
21752,262708.0,6,customer_service,24,99000.0,2011-06-13,2012-07-13
21753,885275.0,2,engineer,3,79000.0,2011-07-26,2014-07-18
21754,783920.0,1,customer_service,13,82000.0,2012-05-07,2013-05-24
21755,937018.0,5,engineer,19,277000.0,2011-03-14,2015-11-13
21756,945461.0,2,marketing,10,127000.0,2011-11-21,2012-11-16
21757,593272.0,1,marketing,20,203000.0,2011-10-03,2012-11-16
21758,679218.0,1,marketing,25,219000.0,2011-07-11,2013-05-17
21759,986665.0,8,data_science,8,168000.0,2013-04-15,
21760,919643.0,1,data_science,28,328000.0,2014-03-17,
21761,197118.0,2,customer_service,26,126000.0,2012-09-18,
21762,966909.0,10,customer_service,17,89000.0,2011-03-14,2012-12-28
21763,698480.0,1,data_science,5,181000.0,2013-04-15,
21764,763506.0,8,customer_service,1,23000.0,2013-01-14,
21765,562656.0,1,engineer,6,182000.0,2013-06-24,
21766,837023.0,1,data_science,6,171000.0,2013-02-25,
21767,564079.0,7,design,8,113000.0,2013-08-05,2014-06-27
21768,8267.0,1,engineer,11,214000.0,2013-09-09,
21769,676596.0,4,sales,19,175000.0,2011-09-26,2013-06-28
21770,274583.0,1,customer_service,15,117000.0,2015-10-13,
21771,614205.0,4,engineer,7,158000.0,2014-12-29,
21772,126334.0,4,sales,9,116000.0,2014-09-09,
21773,840862.0,1,sales,24,183000.0,2011-09-12,2012-08-31
21774,131188.0,4,data_science,8,182000.0,2011-06-28,2014-06-06
21775,905081.0,7,sales,5,106000.0,2014-07-16,2015-07-16
21776,864308.0,4,customer_service,19,105000.0,2012-01-09,2012-12-07
21777,89849.0,1,design,26,188000.0,2013-08-12,2014-09-05
